review,label
你要被炸飞,1.0
把头像给我换辽谢谢,1.0
摔断你🐶腿,1.0
靠,0.0
这个是真洋洋吗,1.0
你🐴随你飞,1.0
有谁跟我一样专门关注他来骂他,0.0
尼玛今天没,1.0
一头栽粪堆。,1.0
路过的解释下，为什么大家都骂博主,0.0
我这条评论有几个赞，你被几个人强奸,1.0
飞起来日尼玛,1.0
呵呵，用我杰哥的口号，背地里却在热评造谣我杰哥,0.0
羊癫疯永相随,1.0
中国那么多兵器你不学，偏学剑；上剑不学学下剑；下剑招式那么多，你学醉剑；铁剑你不学，去学银剑！终于，你练成了武林绝学：醉银剑！最后达到人剑合一的境界―剑人！,1.0
评论你个爹，我把你吊在迎客松上喜迎来客开光后放窜天猴炸成烟花。评你奶奶个鸡腿，我看你黄豆吃多了只会放屁。滚 迷路也给爷爬 到你先人坟头说说你说了多少缺德话。,1.0
你个老疯狗，把头像换了,1.0
把你骨灰都扬咯,1.0
飞到屎坑蛮？,1.0
他是不是想看别人每天骂自己，好笑,1.0
飞你🐴 飞,1.0
思想有问题？到处蹭热度，很有成就感?,1.0
人肉一下她长什么样子,1.0
死了下地狱,1.0
洋洋勇敢飞，亲妈飘骨灰,1.0
你那天要是热搜了只有一种可能你真的死了,1.0
出门有右转四医院,0.0
洋洋勇敢飞🐴,0.0
洋洋勇敢飞，飞到远西天。踏上归西路，网友笑欢颜,1.0
翔,0.0
性病永相随,1.0
飞你🐎🍺  给爷爬,1.0
他是谁家粉丝还是？,1.0
飞你🐴呢，你咋不去西天呢,1.0
扎进屎尿堆,1.0
神经病,1.0
为什么顶着xz的头像干坏事,0.0
的呃呃呃呃呃呃呃得得得,0.0
有意点开，不服solo,1.0
不是不欢迎你，而是你在阴间我在天堂,1.0
很抱歉以这种方式认识你,1.0
大家都别回她 别理她,1.0
欢迎你妈批,1.0
老子想用老虎钳夹住你的小鸡吧轮个几十圈,1.0
愿你跟你的家人在天堂团聚🙏🙏🙏🙏,1.0
你爸今晚必种枇杷树,1.0
你还没死呢,1.0
木子洋洋是换了一个演员吗 感觉感情没有以前丰沛了呢,0.0
你TM心里没点b数吗  谁的热度你都蹭?垃圾玩意,1.0
看见你难过我就放心了,1.0
你也配 你心里但凡有点事做人都不会这么难  啥牌子塑料袋这么能装,1.0
赶紧给我死,1.0
看着就烦 反手一个举报  虚假认证  886,0.0
没事我欢迎你，骂你我舒服很多,1.0
问这问题是真不知道自己干的什么💩 快别问了，省的智商全暴露,1.0
为什么你会被骂？,0.0
你🐴 S了都没见你那么开心,1.0
这是个男孩女孩啊,0.0
刚我还怀疑是不是有别人顶你名字博热度，啊tui，被骂的热度，听了声音，原来真的是你，去年八九月份微博上真的哪哪都有你，说实话哦，视觉疲劳加生理性恐惧厌恶了都，原来你那个泰国小演员的头像还换成了肖战，真是难受，别带别的孩子好吗？感觉你可能心理有问题，要不真的去医院挂个号让专家看看？,1.0
你像个鬼一样,1.0
我好奇你是男的还是女的 还是那种不男不女的,1.0
只有我一个人想睡木子洋洋吗,1.0
竟然是女的？？？,0.0
苹果一个配色都能登顶热搜的时候你怎么不说呢，华为麒麟990发布的时候都不故意买热搜，你怎么不说呢 ，丢人啊。,1.0
不，我觉得你很开心。直觉告诉我，你还特别兴奋,0.0
这个视频点开，让我看了会自己的妆有没有花,0.0
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0.0
因为我们不在一个世界,0.0
咋这么矫情呢我劝你不想被骂就少说两句话   不会说话就别说,1.0
也是位大神,0.0
你在地狱我在人间，我们不是一路人。你安息吧,1.0
复活甲怎么卖？我全要了。你🐴活的太久了,1.0
憨批，早说滚出微博还不滚,1.0
好做作啊我滴老天鹅,1.0
我欢迎你🐴了个卖批,1.0
辣鸡，装个🐔儿呢，你牛掰了？,1.0
啥情况有人可以解释一下吗？我好好奇呀😂,0.0
这个地方真好，各家粉丝一片和睦，一致怼你的感觉，真好,1.0
憨批...,1.0
只有我一个人觉得你应该立即去世吗？,1.0
你是真的洋洋啊,0.0
装逼,1.0
欢迎您哦，要去火葬场了,1.0
因为大家人畜有别,1.0
无意点开逝者安息,1.0
因为你心比脸大,0.0
什么时候死啊你，天天在网上阴阳怪气的口嗨,1.0
孩子，你以后，别只说，只有我一个人一个人怎么怎么样的，还有你爹地我支持你！,1.0
你是什么东西,1.0
死的快,1.0
因为你嘴臭,1.0
你这种人，活着就是浪费空气,1.0
无意冒犯逝者安息🕯️ 🕯️ 🕯️ 🕯️ 🕯️,1.0
憨批玩意儿,1.0
我最大的愿望是希望你全家早点死,1.0
有意思吗,0.0
你闭上嘴就喜欢你了,1.0
he tui，憨批，滚,1.0
狗叫？？？,1.0
因为你憨批,1.0
在你问我们为啥不欢迎你之前 请先自我反省自己的所作所为,0.0
给☀嘛？给☀就欢迎,1.0
还没死呢？？,1.0
你难过你🐴，你可别恶心人了，你这声音出来，就让我觉得恶心～,1.0
回你🐴 的山驴13里面回炉重造做个人再出来,1.0
你该死，知道吧,1.0
你能别作妖了么 非的依靠别人的厌恶才能找到存在感的人是多么的可怜呀,1.0
我至今没搞明白你是男是女,1.0
破锣嗓子木子洋洋专属,1.0
无意点开，你为什么不收我们欢迎，你自己心里没有点数吗,1.0
因为不欢迎你所以不欢迎你,0.0
笑得真他么难听，我告诉原因，因为你五行缺德,1.0
？？？感觉你被骂的很开心,0.0
亲，这边您抽中了地狱十八层一亿年免费游呢，您准备现在出发么？我们的项目主要有刀山、火海、油锅。。。包您满意,1.0
怎么会不欢迎你呢？不过我给你推个更适合你的地方吧，精神病院，嘻嘻嘻嘻<a href='/n/迷路的木子洋洋锕'>@迷路的木子洋洋锕</a>,1.0
你真的很烦,0.0
人贱自有天收,1.0
生而为人请你们善良 阴间发微博属实罕见,1.0
你是个神经病？,1.0
这明知故问引人评论的小学生把戏你想玩到死吗？？,1.0
r.i.p🕯,1.0
滚远点看到你就爱吐,1.0
卧槽 这个逼居然是个女的,1.0
是女生吗？那好办 大家快来喷啊，不信她能一直开心的活下去，世界请不要善待她，谢谢,1.0
大家都有🐴 ，你没有啊，懂了没,1.0
呵呵，你啊，这不是个东西，今天如果有时间，去你的坟墓里扔点屎💩,1.0
这个录音你快笑死我了,1.0
吖不要这样吖我很喜欢你哦东方不亮西方亮，憨批啥样你啥样哦亲亲😘,1.0
我讨厌网络暴力，可是为什么你心里没点数吗？,1.0
你就是个蹭热度的,1.0
你配吗哈哈哈哈,1.0
看见你我就恶心,1.0
因为你是热度狗,1.0
有病,1.0
大家直接去他主页右上角点投诉虚假认证就行了,1.0
欢迎，祝您早点去远方,1.0
好贱啊,1.0
嘴太臭了,1.0
人妖有病，?,1.0
你知道为什么你有这么多粉丝吗？因为方便骂你,1.0
就只有我感觉她在笑吗？,0.0
原因你脸皮太厚,1.0
额……,0.0
你要是指这种方式火的话。你真对不起你爸你妈那一次的激情。,1.0
假哭的 学真点,0.0
你是个女的？,0.0
笑死我了hhhhhhh,1.0
啥玩意儿啊啥热度都蹭说的都不是人话 说欢迎你啊 赶紧拜拜吧您嘞,1.0
大家别骂她了，我快赞不过来了,0.0
自己说了什么话自己清楚吧,0.0
欢迎你mlb,1.0
这一听就是个男声，修音太明显了吧,0.0
你是男的女的？我分不清了,1.0
神经病，为什么你自己还不了解吗,1.0
这个人是谁？怎么都在骂他……,0.0
欲练神功必先自宫？？？变女声了？,1.0
就是用这种方式博关注的，理她干嘛，粉丝多了就开始接广告卖号挣烂钱💰最讨厌这种的，到处抖机灵还能过得这么心安理得,1.0
你还是条母狗？,1.0
佛了,0.0
🐴 得，一直以为是男的,1.0
因为你活该,1.0
问题来了:她（他）是男是女？？？？？？？？？？？？？,0.0
感觉你的声音好像乔碧罗,0.0
你去泰国？卧槽,1.0
真他妈是个戏精，奥斯卡欠你个小金人吧,1.0
你不要笑好不好？,0.0
你在地狱我们为什么要欢迎你来人间,1.0
憨jj,1.0
因为丑人多作怪,1.0
为什么你没有被封，我也好难过,1.0
滚吧您,1.0
你可有多远死多远叭,1.0
嗯…… 我想问问 只有我觉得她在偷笑？？？,1.0
声音好作啊,1.0
因为你不喜欢就算了你还不尊重,1.0
卧槽，你他妈好作呀,1.0
因为想让你早点死,1.0
你是男是女啊,0.0
谁知道他男的女的,0.0
因为你太s,1.0
有本事把脸漏出来,0.0
不是同一个世界，我在人间，你在阴间,1.0
你是在笑吗,0.0
还不是你人品问题,0.0
你好恶心,1.0
这个声音永远不会忘,0.0
因为骂你可以得到很多赞,0.0
听你这个声音。。对不起。我想弄死你。。。。我真的忍不住。,1.0
憨皮 你还作呢,1.0
难过吗？黑人热度上挺高吧！继续吧,0.0
卧槽都50多万粉了？？？,1.0
看的我都恶心,1.0
哭的好假啊，麻烦您把头像换了好吗？不要给我们战战招黑好吗？各位路人，她跟本就不是我们战战的粉丝，求别骂我们战战，谢谢你们了！！,1.0
真是够恶心的,1.0
滚，哪里好死就死哪去,1.0
自己做的事心里应该点数,0.0
死了我们就欢迎了,1.0
你很优秀啊，还有那么多粉丝，都是买来的吧,1.0
你不配喜欢肖战,1.0
声音也太难听了吧,1.0
请你继续哭吧 你一哭我就笑了,1.0
她在狂笑,0.0
这是个人妖吧,1.0
逝者安息 别再出来作乱了.,1.0
看宁不爽喽！我瞧不起宁喽！,1.0
哈哈哈 你在搞事情吗,0.0
作,1.0
到底是个男的还是女的？,0.0
不喜欢你，你自己心里没点数吗🙏🙏🙏,1.0
想知道他干啥了,0.0
怀疑你是梓晨,0.0
你觉得呢？？？？,0.0
你是个什么东西,1.0
严重怀疑你是为了蹭热度,1.0
因为你嘴臭啊,1.0
给爷死,1.0
你戏好多  听声音明显是偷着乐呢 你们越关注她越出名 目的就是这么简单,1.0
因为我是刚刚看到你说话跟放屁一样我才进来的,1.0
见过作死的，没见过你这么急于求死的。,1.0
走好走好,0.0
天啊你别恶心了好吗,1.0
你坐公交车必没座位,1.0
你吃方便面必没有调料包,1.0
你妈买菜必涨价,1.0
您心里没点abcdefg？,1.0
爸爸的快乐你想像不到,0.0
难过尼玛个大西瓜,1.0
你好作啊,1.0
不是不欢迎你，是你不欢迎这个世界，所以一路走好,1.0
你给我死叭,1.0
你生活的应该很苦吧？才会在网上来找存在感。没关系 ，找医生开点药。你生活的应该很苦吧？才会在网上来找存在感。没关系 ，找医生开点药。你生活的应该很苦吧？才会在网上来找存在感。没关系 ，找医生开点药。你生活的应该很苦吧？才会在网上来找存在感。没关系 ，找医生开点药,1.0
天天蹭流量，心里没数吗？毕竟黑粉也是流量！,1.0
做个大胆的猜测 迷路的木子洋洋会不会是刘梓晨？,1.0
真的很贱，一点尊严都不要吗？为了红你也是拼了,1.0
不是不欢迎你 毕竟人狗殊途,1.0
因为你家里人等你上香,1.0
哦靠，你在这笑的这么开心，果然流量变现还是让一些人奇怪了起来,1.0
难道你是刘梓晨的化身？,0.0
听这个声音是女的?,0.0
呵呵，sm玩意,1.0
这声音跟死🐴了一样 无语 假的一批 至于为什么你自己心里有b数吗,1.0
男的女的？？,0.0
因为你是个憨批,1.0
不要难过了，因为我们是，人是不会欢迎狗的,1.0
不欢迎你？心里没点B数那哪有你。看个篮球评论都有你。明星评论底下都有你。怕不是打酱油打的太多了吧。,1.0
给👨爬,1.0
你为什么还活着呀？,1.0
傻狗,1.0
我刚来的，是直接骂吗,1.0
你说你🐴 呢,1.0
欢迎nm,1.0
这样哗众取宠真能赚到钱？,1.0
复制的木子洋洋的有意思吗？你个冒牌货,1.0
欢迎你妈皮 给老子死,1.0
死了吧,1.0
蹭热度要有限，你是火不了的！,0.0
脑残,1.0
因为你瞎，孤儿,1.0
自导自演的可以,0.0
我靠，牛逼啊，哪个戏剧学院的,1.0
你心里没点逼数么？,1.0
你有病吧,1.0
请你善良,1.0
明知故问，蹭热度就算了，你不能人身攻击人家来蹭热度吧,1.0
我跟你讲啊，大家不欢迎你是有原因的 你这嘴又点贱我建议你把嘴缝上，还有你的大脑里可能灌水了，没事的时候你多晃几下，还有也是最重要的一点，我建议你赶紧离开地球，这样地球上的环境就会好很多😒 😒 😒 😒,1.0
啥时候💩也会说人话了,1.0
棍  声音难听的要死  cnm,1.0
因为你该死,1.0
你知道就好,0.0
我听笑了,0.0
这条评论点赞超过一个你biss,1.0
哪个是真货,1.0
我路人，但是你真的蹭热度过分了。每一家明星你都去撕，都去踩，捧一踩一，你做个人好吗？,1.0
很好奇你是怎么样的人，不对，你是怎么样的畜牲，不对，你是屎坑里面哪一条蛆？我现在就像看蛆在跳舞，既新奇又恶心继续，大家一起来看蛆跳舞，看完就走了，这种恶心的东西不要看第二次。,1.0
你爸妈来接你了,0.0
你他妈哪来这么多粉丝，我就想不通了,1.0
我怎么感觉最近有个宋景瑜也是这样的，哪哪都有他，虽说他不骂人，但看多了真的烦,0.0
我终于知道这憨为啥这么多粉丝，不开心的时候看看大家骂她就好解压的。,0.0
你以为你是灰太狼呢，天天回来。你最好的结局就是别回来了,0.0
欢迎你🐴 比，你在阎王殿别回来了,1.0
看到这么多人骂你、我也就放心了,0.0
你们干这一行的挣多钱？,0.0
羊癫疯回来了？,1.0
你回来一次，就再送你火化一次！,1.0
请你安息，为什么要回来？,1.0
滚蛋,1.0
还加关注才能评论、你是多缺粉丝,0.0
欢迎你妈,1.0
营销号真累,0.0
这样的人为什么还有粉丝，到处骂人,1.0
憨批滚球,1.0
你不是已经死了，怎么？？诈尸了吗,1.0
赶紧自己跌个纸飞机烧到阴间去,1.0
为啥都骂你,1.0
欢个屁,1.0
欢迎,0.0
烧香拜佛求送你走,1.0
看在大家都在骂你我就放心了,1.0
不欢迎，滚,1.0
欢迎呢欢迎您的狗头被骂出血来呢,1.0
只有我不欢迎吗？,0.0
滚吧,1.0
咋的，在去黄泉路上的时候发现忘了带擦屁股的纸？,1.0
你可真他妈烦,1.0
辣鸡洋qnmd,1.0
骂着别人赚了钱,1.0
请你赶紧死,1.0
最好别回来,0.0
就是有你这种人微博才会那么乱,1.0
这种乱蹭热度的人怎么还会有粉丝……,0.0
诈尸？,1.0
滚远点 天堂欢迎你,1.0
引战biss 寿比昙花,1.0
装你妈呢，死洋,1.0
阴间欢迎你,1.0
求您滚蛋吧,1.0
欢你个大头鬼,1.0
欢迎你个🔨,1.0
我觉得他真的好顽强啊,0.0
你咋还不死,1.0
欢迎你婆皮,1.0
真想骂你,0.0
骂你还能被赞吗,1.0
gun叭，别回来了啊,1.0
欢迎你下地狱哦,1.0
为什么大家那么会骂人，说话又有趣，笑死我了,0.0
哪里来回哪去,0.0
早死我给宁烧纸,1.0
你盗了别人号？,0.0
欢迎你m,1.0
这号应该挺值钱的不怕姐妹们毕竟冥币我们还是能凑个几亿的对吧,1.0
欢迎尼玛呢，还骂肖战,1.0
无意点开  逝者安息🙏,1.0
滚啊,1.0
你家里死人了,1.0
送你上路,1.0
那祝你回来一次减寿十年呢,1.0
早日癌症升天,1.0
你和傻狍子一起从地球消失吧,1.0
你也太过分了，你咋这么可恨呢。还给你认证，网警啥的好像都是摆设,1.0
滚🐔 8蛋,1.0
这也是一种方式吗，哗众奇宠！,1.0
欢迎你爸爸,0.0
黄泉路上这么绕吗？,1.0
我可以在你🐎的坟头上蹦野迪吗？,1.0
咋还没凉,1.0
你🐴 炸了,1.0
明明可以做一只老鼠 偏偏要做那颗屎 脑子有坑吧 麻烦现在像你这种人啊别出社会来搅屎了好嘛,1.0
逝者请安息,1.0
你早死哈,1.0
你还没死？,1.0
👎🏻,1.0
恶心巴拉的 活该被骂,1.0
快点死吧,1.0
对不起，因为我家的狗狗不太喜欢你，所以请你别来打扰它(和我)简称滚,1.0
不欢迎,0.0
该滚哪滚哪去。,1.0
不欢迎啊，怎么？你还有什么疑问？,0.0
你可快离开叭你,0.0
并不欢迎,0.0
拜托你换头像吧，别搞我家哥哥……,0.0
欢你妈呢,1.0
可拉到吧你,1.0
你又是个垃圾玩意好意思吗，只有我一个想骂他吗？,1.0
你家为什么死人了,1.0
……为什么被骂啊,1.0
你🐴必死,1.0
谁允许你出棺材的,1.0
欢迎你个🐔，,1.0
把头像换了,1.0
滚开,1.0
有多远滚多远,1.0
⚽️你换头像 大哥,1.0
你能不能吧头像换了，您配嘛,1.0
滾 快滾,1.0
我就说你怎么这么眼熟 这么久了你还活着也是不容易 那就关注你一下吧 方便以后骂你.不用客气,1.0
安息吧,1.0
去💩🙂,1.0
欢迎个屁呀（你好恶心）,1.0
喷子，键盘侠,0.0
我好奇他这么多赞是从哪里来的？买的吗？,0.0
欢迎你再回去,1.0
在？邱少华是你本人还是他是你的亡父？,1.0
今晚biss,1.0
滚！,1.0
不欢迎，再见,1.0
你没有资格去评价一个比你努力的人,0.0
你是个p？？,1.0
可别ex了 有多远滚多远  快滚 打车滚,1.0
我感觉你很喜欢这个表情是每天是有多委屈？,1.0
"转: 木子洋洋走了，走得很痛苦，火化的时候还诈了尸，一直喊我没有死，最后用铁链绑着烧完的。火很旺，烧得嘎吱响，烧了三天三夜，家属很坚强，一个哭的都没，还有一个忍不住笑出了声，那晚风很大，运骨灰路上还翻了车，把骨灰盒摔碎了，刚要捧点儿骨灰，来了辆洒水车,车上唱着今天是个好日子",1.0
欢迎你🐎🅱,1.0
如果说不欢迎您能走吗？,0.0
欢迎，试问谁不想在满肚子窝火的时候骂骂憨批呢,1.0
天天死这个死那个的，一个女孩子嘴巴为什么这么毒，你不配为人。,1.0
欢你🐴 个日龙包,1.0
无意点开霉运走开,1.0
你要不还是回去吧,0.0
投诉他不行吗,0.0
我来骂你了,1.0
你可拜拜嘞你嘞,0.0
还活着呢,0.0
司马玩意,1.0
欢迎你妈明天过五七？？？,1.0
有人逼着你看吗，不喜欢请不要诋毁，做点人做的事吧,1.0
欢你🐎,1.0
gun,1.0
欢迎你🐴,1.0
你快滚,1.0
滚了又回来，滚了又回来，你不累我都累了,1.0
欢迎你🐴 呢,1.0
无意点开   逝者安息🙏🙏,1.0
死了都能复活？,1.0
gunnimabide,1.0
得你见过喵,0.0
欢迎你🐴呢 给老娘滚,1.0
欢迎个屁 快滚,1.0
欢迎你妹,1.0
我现在骂还有赞吗？,1.0
你咋不顺便在在天上久住得了,1.0
你这个博主,0.0
欢迎你个捶捶 滚,1.0
请你做个人 谢谢,1.0
并不欢迎哦 你可以滚了,1.0
不,0.0
Ex,1.0
看到真多人骂你，我就放心了,0.0
做个人吧,1.0
以后心情不好来骂几句,0.0
因为你蹭热度太过分了！你这种人的号就应该被封杀！,0.0
尼玛，回来干啥，谁要欢迎你啊🙄 🙄 🙄,1.0
墓地太贵不好死？,1.0
快死吧😊,1.0
请圆润地离开,1.0
你🐎今晚必死,1.0
一个赞洋洋少活十年,1.0
莫挨老子滚,1.0
你不是人吧！,1.0
爬,0.0
你妈妈去世了,1.0
滚犊子,1.0
回来你🐴 呢 臭妹妹,1.0
看你们骂，我看的好开心,1.0
不欢迎你就不回来了？,1.0
口区，滚一边去,1.0
你🐴 为什么还没出事？,1.0
看见大家都在🐴，就很安逸。,1.0
你到底知道不知道你是个避孕套公司对你爸妈的补偿,1.0
还没死？,1.0
在阴间缺钱了是吗？,1.0
你不是个到处求1的0吗，找到了吗,0.0
he  tui，滚吧，人间不欢迎你,1.0
不欢迎，请你退出,1.0
回你🐴,1.0
快死,1.0
你还没死啊,1.0
你爸种枇杷树,1.0
欢迎你🐴 啊，你今天就死,1.0
滚，鲨bi,1.0
欢迎你妈 憨批,1.0
快滚吧,1.0
傻批哦,1.0
你🐎落地生根嗷,1.0
滚吧还是,1.0
不欢迎！！,0.0
您有点搞笑,1.0
nope,0.0
你不用回来,0.0
快点安息吧,1.0
辣鸡玩意,1.0
安息吧，老子给你多烧点纸,1.0
玩这个号的人出门小心车啊，别被压扁了,1.0
欢迎尼玛,1.0
亲亲，上次咱不是说好去一个和中国无关系的国家去了嘛，咋滴啦，那边环境不舒服,0.0
是不是烧给你的钱不够用了？还回来？,1.0
卧槽你都54w粉丝？那些憨批才关注你啊,1.0
希望你原地死亡,1.0
下辈子，好好做个人吧,1.0
只有我一个人觉得他不配回来吗,1.0
烧纸迎你头七,1.0
去s吧！！！,1.0
给我死回去,1.0
给你🐴守灵结束了？,1.0
欢迎送你上西天,1.0
呵呵,0.0
一个赞，洋洋死一次,1.0
骂你我能被赞到明年,1.0
我问你昨天郑繁星生日蛋糕糊脸上你为什么要那么说他？还有你再诅咒王一博肖战我鲨了你,1.0
现在学会删微博了呢 你好牛哇！  信不信屎给你打出来,1.0
你这个号咋还没被封,0.0
只有我一个人认为洋洋不配来到这个世界吗,1.0
话都放出来了 你要不离开 我今晚就去暗鲨你 注意你的狗头,1.0
要走就赶快走，悄无声息的 别妄想有人挽留你。,0.0
一个赞洋洋诈尸一次。,1.0
快带着你八十八个人格早点离世 滚,1.0
洋洋不怕,0.0
你这次是认真的吗？我要挽留一下吗？算了算了 你还是放心走吧  我送送你,1.0
不送,0.0
别走，要为我们那些铁粉考虑一下，我们会伤心的，我们永远爱你,0.0
逝者安息（就不给你加个蜡烛，您配吗）,1.0
谢谢你的成全,0.0
随手举报,0.0
滚 ！！！,1.0
好不容易一条评论被赞到2000，干嘛删了啊，真是,0.0
为啥删完了，我还没看完他们怎么骂你的呢,0.0
我求求你了，赶紧,0.0
各位别放鞭炮了 城里不准放鞭炮 冷静一下,0.0
我脏了怎么办，成了你的铁粉,1.0
你这话都说了好多次了,0.0
因为天天来看评论区骂你的人的评论，我都成你铁粉了,0.0
赶快给爷滚，铁憨憨必死无疑,1.0
宁咋还没死,1.0
？？同一条微博发两遍都是扯淡,1.0
走吧，好走不送,0.0
快滚！,1.0
顶我上去，这个叼毛换号了，最后一个阿改成了锕。大家去换换号喷,1.0
求求你快点走行吗这句话你说了多少遍了能不能不要说话跟放屁一样响一声就没了行不行？？？？？要死快死,1.0
安息吧，祝你魂飞魄散,1.0
为什么你的话语让我胃里翻腾？,1.0
happy every day！！,1.0
珍爱生命啊～,0.0
只可惜这里不给放鞭炮,1.0
wow终于走了,1.0
那你迅速离开吧我去的,1.0
你快去吧,0.0
你赶紧从这个世界离开吧,1.0
那你滚吧。,1.0
关注你，并且特别关注，就是为了在第一时间骂你,1.0
请你赶紧滚，谢谢,1.0
你可以试试再删，劳资就再发呗,1.0
删我发的是吧,0.0
怎么天天出来蹦跶，觉得自己有病就好好活着好好说话，有病不可怕，不配合不积极治疗还出来恶心人就可怕了,1.0
恕不远送,0.0
你离开吧，我成全你,1.0
你咋还活着？？复活甲有几件？？,1.0
能滚了吗,1.0
虽然不喜欢木子洋洋，可是你们这么骂她，不也是跟他一样吗😊,1.0
赶紧滚吧,1.0
一路走好 逝者安息🙏,1.0
赶紧的！希望你说到做到！,0.0
別說啊。我們等著,0.0
行,0.0
病的不轻,1.0
那你赶紧死成全大家好吗？,1.0
好的呢,0.0
你后面发的微博是你诈尸了是吗？,1.0
是的会开心！你快点死好嘛,1.0
赶紧滚,1.0
快走吧 你走我们都很开心呢,0.0
那你怎么还不滚啊,1.0
那你快点成全吧,0.0
赶紧走吧,0.0
赶紧滚。,1.0
赶紧死，快!给我死!,1.0
那你可赶紧死吧,1.0
再见，不送,0.0
赶紧死吧,1.0
能不能别顶着这个头像发病？？？,1.0
拜托你做个人吧 做人最基本的就是要说话算话,1.0
我管你离不离开给老子把头像换了！！！,1.0
请,0.0
那你赶紧有啊 真的精神分裂？,1.0
赶紧死吧……,1.0
无聊的人,0.0
走吧,0.0
不喜欢你也别带着肖战的头像到处黑别人呀,0.0
赶紧,0.0
请宁快点走吧,0.0
别再顶着肖战的头像到处喷💩 ，不然我鲨了你,1.0
快si远点，一刻都不想再看到你,1.0
洋洋终于要死了呢  ,1.0
我求求你换头像好吧,0.0
好的好的,0.0
死吧,1.0
呕,1.0
衮吧,1.0
所以你怎么还不s？,1.0
你走了？,0.0
赶紧死去，臭蟑螂,1.0
那就请你圆润的离开～,1.0
还学会删微博了,0.0
好嘞，再见👋🏻,0.0
你去世这个世界就和平了,1.0
nqsb,1.0
你赶紧死吧,1.0
赶紧的别碍眼了,1.0
你赶紧走行不行，不觉得丢人啊，可服气了，脸皮太厚惹,1.0
那请你快点“仙逝”吧！活着浪费空气，死了浪費土地 。,1.0
哇哦，说的仿佛多么大公无私，又怎么为大众牺牲一样的呢,1.0
好啊，滚吧,1.0
快点成全啊，光说不做？我呸,1.0
那你快滚,1.0
离开吧,0.0
那你赶紧滚，网络暴力是不好，但是特别配你,1.0
早点死我鞭炮都买好了,1.0
特大喜讯！！！特大喜讯！！！木子洋洋亲妈炸了,1.0
只有我觉得木子洋洋死了世界就会更美好吗？,1.0
💩💩💩,1.0
竟然32万粉 惊了,0.0
你以后再去黑我家战战和耶啵，我把你屎都打出来,1.0
你赶紧离开，你以为我们怕你似的，一天天顶着我们家哥哥都头像招摇撞骗的，你都不看看自己有资格用我家哥哥的头像吗，你是不是一天到晚你不黑一下别人你爹你娘就会si似的，你以后再去黑别人，我把你脑袋拧下来当皮球踢,1.0
举报了,0.0
愿逝者安息，愿地狱翻腾，一路走好,1.0
再见，再也不见，赶快爬,1.0
你麻溜滚蛋滚蛋滚蛋,1.0
现在的网络营销好真没有下限，躲在键盘后面就可以无底线的发无耻的言论博关注，这样的行为和香港那群废青躲在口罩后面制造暴乱，歪曲是非有什么区别？,1.0
赶紧走,0.0
赶紧gun吧,1.0
那你消失好了,0.0
麻烦您赶紧的,0.0
你赶快离开吧🙃,0.0
一路走好，慢走不送  请👋,0.0
快离开吧您，我欢送您,0.0
开不开心我不知道要不宁先滚开我看看 还有把头像换了,1.0
好！！！！✌耶耶耶,0.0
洋洋今天怎么还没死？,1.0
为什么什么事的微博下总会看到你的名字？我不了解你，但是觉得这样很无语，很讨厌，很无聊,0.0
那你怎么还没消失？,1.0
那你去屎吧！,1.0
你离开吧,0.0
怎么还没走,0.0
请您原地离开！！！,0.0
吐了,1.0
好啊，你快离开吧！,0.0
别啊不然我没有快乐了,0.0
你别走,0.0
能不能换头像,0.0
只有我一个人觉得你不配成全别人吗,1.0
我感谢您哄,0.0
哈哈哈哈哈哈哈哈死了吗我来笑笑,1.0
那你快去si吧,1.0
你咋还没死？,1.0
快走吧,0.0
我连在宁坟头种什么花都想好了,1.0
那你怎么没死呢？,1.0
我记得那个文明大使就被封了，都抑郁了，你们都是一路货色.呕，祝你赶紧抑郁吧。,1.0
早点离世，早点造福人间,1.0
妖魔鬼怪快离开妖魔鬼怪快离开,1.0
去吧,0.0
我求您快点成全我吧,1.0
